movieId,title,genres
2610,Three Seasons (1999),Drama
2611,"Winslow Boy, The (1999)",Drama
2612,Mildred Pierce (1945),Drama|Film-Noir
2613,Night of the Comet (1984),Comedy|Horror|Sci-Fi
2615,My Science Project (1985),Adventure|Sci-Fi
2616,Dick Tracy (1990),Action|Crime
2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller
2618,"Castle, The (1997)",Comedy
2620,This Is My Father (1998),Drama|Romance
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama
2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy
2624,After Life (Wandafuru raifu) (1998),Drama|Fantasy
2625,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller
2626,Edge of Seventeen (1998),Comedy|Drama|Romance
2627,Endurance (1999),Documentary|Drama
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
2629,"Love Letter, The (1999)",Comedy|Romance
2630,Besieged (a.k.a. L' Assedio) (1998),Drama
2631,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller
2633,"Mummy, The (1932)",Horror|Romance
2634,"Mummy, The (1959)",Horror
2635,"Mummy's Curse, The (1944)",Horror
2636,"Mummy's Ghost, The (1944)",Horror
2637,"Mummy's Hand, The (1940)",Horror
2638,"Mummy's Tomb, The (1942)",Horror
2639,Mommie Dearest (1981),Drama
2640,Superman (1978),Action|Adventure|Sci-Fi
2641,Superman II (1980),Action|Sci-Fi
2642,Superman III (1983),Action|Adventure|Sci-Fi
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi
2644,Dracula (1931),Horror
2647,House of Frankenstein (1944),Horror
2648,Frankenstein (1931),Drama|Horror|Sci-Fi
2649,Son of Frankenstein (1939),Horror
2650,"Ghost of Frankenstein, The (1942)",Horror
2651,Frankenstein Meets the Wolf Man (1943),Horror
2652,"Curse of Frankenstein, The (1957)",Horror
2653,Son of Dracula (1943),Horror
2654,"Wolf Man, The (1941)",Drama|Fantasy|Horror
2655,Howling II: Your Sister Is a Werewolf (1985),Horror
2656,Tarantula (1955),Horror|Sci-Fi
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
2659,It Came from Hollywood (1982),Comedy|Documentary
2660,"Thing from Another World, The (1951)",Horror|Sci-Fi
2661,It Came from Outer Space (1953),Sci-Fi
2662,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller
2668,Swamp Thing (1982),Horror|Sci-Fi
2669,Pork Chop Hill (1959),War
2670,Run Silent Run Deep (1958),War
2671,Notting Hill (1999),Comedy|Romance
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller
2673,Eternity and a Day (Mia aoniotita kai mia mera) (1998),Drama
2674,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy
2676,Instinct (1999),Drama|Thriller
2677,Buena Vista Social Club (1999),Documentary|Musical
2678,Desert Blue (1998),Drama
2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi
2682,Limbo (1999),Drama
2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy
2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery
2687,Tarzan (1999),Adventure|Animation|Children|Drama
2688,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller
2689,Get Bruce (1999),Documentary
2690,"Ideal Husband, An (1999)",Comedy|Romance
2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama
2692,Run Lola Run (Lola rennt) (1998),Action|Crime
2693,Trekkies (1997),Documentary
2694,Big Daddy (1999),Comedy
2696,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy
2697,My Son the Fanatic (1997),Comedy|Drama|Romance
2699,Arachnophobia (1990),Comedy|Horror
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical
2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western
2702,Summer of Sam (1999),Drama
2704,"Lovers on the Bridge, The (Amants du Pont-Neuf, Les) (1991)",Drama|Romance
2706,American Pie (1999),Comedy|Romance
2707,Arlington Road (1999),Thriller
2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance
2709,Muppets From Space (1999),Children|Comedy
2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller
2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller
2713,Lake Placid (1999),Horror|Thriller
2714,"Wood, The (1999)",Drama
2715,"Velocity of Gary, The (1998)",Comedy|Romance
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi
2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi
2718,Drop Dead Gorgeous (1999),Comedy
2719,"Haunting, The (1999)",Horror|Thriller
2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy
2721,Trick (1999),Comedy|Romance
2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller
2723,Mystery Men (1999),Action|Comedy|Fantasy
2724,Runaway Bride (1999),Comedy|Romance
2725,Twin Falls Idaho (1999),Drama
2726,"Killing, The (1956)",Crime|Film-Noir
2727,Killer's Kiss (1955),Crime|Film-Noir
2728,Spartacus (1960),Action|Drama|Romance|War
2729,Lolita (1962),Drama|Romance
2730,Barry Lyndon (1975),Drama|Romance|War
2731,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama
2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance
2733,Vibes (1988),Adventure|Comedy|Romance
2734,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller
2735,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery
2736,Brighton Beach Memoirs (1986),Comedy
2738,Crimes of the Heart (1986),Comedy|Drama
2739,"Color Purple, The (1985)",Drama
2741,No Mercy (1986),Action|Crime|Thriller
2745,"Mission, The (1986)",Drama
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror
2748,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy
2749,"Morning After, The (1986)",Drama|Mystery
2750,Radio Days (1987),Comedy|Drama
2751,From the Hip (1987),Comedy|Drama
2752,Outrageous Fortune (1987),Comedy|Mystery
2753,"Bedroom Window, The (1987)",Thriller
2754,Deadtime Stories (1987),Horror
2755,Light of Day (1987),Drama
2757,Frances (1982),Drama
2758,Plenty (1985),Drama
2759,Dick (1999),Comedy
2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi
2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery
2763,"Thomas Crown Affair, The (1999)",Action|Mystery
2764,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller
2766,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama
2767,Illuminata (1998),Comedy
2769,"Yards, The (2000)",Crime|Drama
2770,Bowfinger (1999),Comedy
2771,Brokedown Palace (1999),Drama
2772,Detroit Rock City (1999),Comedy
2774,Better Than Chocolate (1999),Comedy|Romance
2775,Head On (1998),Drama
2776,"Marcello Mastroianni: I Remember Yes, I Remember (Marcello Mastroianni: mi ricordo, sì, io mi ricordo) (1997)",Documentary
2779,Heaven Can Wait (1978),Comedy
2780,"Raven, The (1963)",Comedy|Horror
2781,"Tingler, The (1959)",Horror
2782,Pit and the Pendulum (1961),Horror
2783,"Tomb of Ligeia, The (1965)",Horror
2784,"Masque of the Red Death, The (1964)",Horror
2786,Haunted Honeymoon (1986),Comedy
2787,Cat's Eye (1985),Horror
2788,Monty Python's And Now for Something Completely Different (1971),Comedy
2789,Damien: Omen II (1978),Horror
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror|Thriller
2791,Airplane! (1980),Comedy
2792,Airplane II: The Sequel (1982),Comedy
2793,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller
2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance
2795,National Lampoon's Vacation (1983),Comedy
2796,Funny Farm (1988),Comedy
2797,Big (1988),Comedy|Drama|Fantasy|Romance
2798,Problem Child (1990),Children|Comedy
2799,Problem Child 2 (1991),Comedy
2800,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance
2802,Tequila Sunrise (1988),Action|Drama|Romance|Thriller
2803,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller
2804,"Christmas Story, A (1983)",Children|Comedy
2805,Mickey Blue Eyes (1999),Comedy|Romance
2806,Teaching Mrs. Tingle (1999),Comedy|Thriller
2807,Universal Soldier: The Return (1999),Action|Sci-Fi
2808,Universal Soldier (1992),Action|Sci-Fi
2809,Love Stinks (1999),Comedy
2810,Perfect Blue (1997),Animation|Horror|Mystery|Thriller
2812,In Too Deep (1999),Action|Thriller
2815,Iron Eagle (1986),Action|War
2816,Iron Eagle II (1988),Action|War
2817,Aces: Iron Eagle III (1992),Action
2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller
2820,Hamlet (1964),Drama
2822,Medicine Man (1992),Adventure|Romance
2824,On the Ropes (1999),Documentary|Drama
2826,"13th Warrior, The (1999)",Action|Adventure|Fantasy
2827,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller
2828,Dudley Do-Right (1999),Children|Comedy
2829,"Muse, The (1999)",Comedy
2832,"Lost Son, The (1999)",Drama
2835,Chill Factor (1999),Action|Adventure|Comedy|Thriller
2836,Outside Providence (1999),Comedy
2837,Bedrooms & Hallways (1998),Comedy|Romance
2839,West Beirut (West Beyrouth) (1998),Drama
2840,Stigmata (1999),Drama|Thriller
2841,Stir of Echoes (1999),Horror|Mystery|Thriller
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
2844,"Minus Man, The (1999)",Drama|Mystery
2845,Whiteboyz (1999),Comedy|Drama
2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama
2847,Only Angels Have Wings (1939),Adventure|Drama|Romance
2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama
2849,Queens Logic (1991),Comedy|Drama
2850,Public Access (1993),Drama|Thriller
2851,Saturn 3 (1980),Adventure|Sci-Fi|Thriller
2852,"Soldier's Story, A (1984)",Drama
2853,"Alice, Sweet Alice (a.k.a. Communion) (a.k.a. Holy Terror) (1976)",Horror|Mystery
2855,Nightmares (1983),Horror
2856,I Saw What You Did (1965),Thriller
2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical
2858,American Beauty (1999),Drama|Romance
2859,Stop Making Sense (1984),Documentary|Musical
2860,Blue Streak (1999),Comedy
2861,For Love of the Game (1999),Comedy|Drama
2862,Caligula (1979),Drama
2863,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical
2864,Splendor (1999),Comedy
2866,"Buddy Holly Story, The (1978)",Drama
2867,Fright Night (1985),Comedy|Horror|Thriller
2868,Fright Night Part II (1988),Horror
2869,"Separation, The (Séparation, La) (1994)",Drama
2870,Barefoot in the Park (1967),Comedy
2871,Deliverance (1972),Adventure|Drama|Thriller
2872,Excalibur (1981),Adventure|Fantasy
2874,"Pajama Game, The (1957)",Comedy|Musical|Romance
2875,Sommersby (1993),Drama|Mystery|Romance
2876,Thumbelina (1994),Animation|Children|Fantasy
2877,Tommy (1975),Musical
2878,Hell Night (1981),Horror
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy
2880,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller
2882,Jakob the Liar (1999),Drama
2883,Mumford (1999),Comedy|Drama
2884,Dog Park (1998),Comedy|Romance
2885,Guinevere (1999),Drama|Romance
2886,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy
2887,Simon Sez (1999),Action|Comedy
2888,Drive Me Crazy (1999),Comedy|Romance
2889,"Mystery, Alaska (1999)",Comedy|Drama
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War
2891,"Happy, Texas (1999)",Comedy
2892,New Rose Hotel (1998),Action|Drama
2893,Plunkett & MaCleane (1999),Action|Adventure|Drama
2894,Romance (1999),Drama|Romance
2897,And the Ship Sails On (E la nave va) (1983),Comedy|War
2898,"Dark Half, The (1993)",Horror|Mystery
2899,Gulliver's Travels (1939),Adventure|Animation|Children
2900,Monkey Shines (1988),Horror|Sci-Fi
2901,Phantasm (1979),Horror|Sci-Fi
2902,Psycho II (1983),Horror|Mystery|Thriller
2903,Psycho III (1986),Horror|Thriller
2904,Rain (1932),Drama
2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama
2906,Random Hearts (1999),Drama|Romance
2907,Superstar (1999),Comedy
2908,Boys Don't Cry (1999),Drama
2912,"Limey, The (1999)",Crime|Drama|Thriller
2913,The Mating Habits of the Earthbound Human (1999),Comedy|Sci-Fi
2915,Risky Business (1983),Comedy
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
2917,Body Heat (1981),Crime|Thriller
2918,Ferris Bueller's Day Off (1986),Comedy
2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War
2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
2921,High Plains Drifter (1973),Western
2922,Hang 'Em High (1968),Crime|Drama|Western
2923,Handle with Care (a.k.a. Citizen's Band) (1977),Comedy
2924,Drunken Master (Jui kuen) (1978),Action|Comedy
2925,"Conformist, The (Conformista, Il) (1970)",Drama
2926,Hairspray (1988),Comedy|Drama
2927,Brief Encounter (1946),Drama|Romance
2928,"Razor's Edge, The (1984)",Drama
2929,Reds (1981),Drama|Romance
2930,Return with Honor (1998),Documentary
2932,Days of Heaven (1978),Drama
2935,"Lady Eve, The (1941)",Comedy|Romance
2936,Sullivan's Travels (1941),Adventure|Comedy|Romance
2937,"Palm Beach Story, The (1942)",Comedy
2938,Man Facing Southeast (1986),Drama|Sci-Fi
2939,Niagara (1953),Drama|Thriller
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance
2941,South Pacific (1958),Musical|Romance|War
2942,Flashdance (1983),Drama|Romance
2943,Indochine (1992),Drama|Romance
2944,"Dirty Dozen, The (1967)",Action|Drama|War
2945,Mike's Murder (1984),Mystery
2946,Help! (1965),Comedy|Musical
2947,Goldfinger (1964),Action|Adventure|Thriller
2948,From Russia with Love (1963),Action|Adventure|Thriller
2949,Dr. No (1962),Action|Adventure|Thriller
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller
2953,Home Alone 2: Lost in New York (1992),Children|Comedy
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller
2959,Fight Club (1999),Action|Crime|Drama|Thriller
2961,"Story of Us, The (1999)",Comedy|Drama
2962,Fever Pitch (1997),Comedy|Romance
2964,Julien Donkey-Boy (1999),Drama
2966,"Straight Story, The (1999)",Adventure|Drama
2967,"Bad Seed, The (1956)",Drama|Thriller
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance
2970,Fitzcarraldo (1982),Adventure|Drama
2971,All That Jazz (1979),Drama|Fantasy|Musical
2972,Red Sorghum (Hong gao liang) (1987),Drama|War
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
2974,Bats (1999),Horror|Thriller
2975,"Best Man, The (1999)",Comedy|Drama
2976,Bringing Out the Dead (1999),Drama
2977,Crazy in Alabama (1999),Comedy|Drama
2978,Three to Tango (1999),Comedy|Romance
2979,Body Shots (1999),Drama
2981,"Brother, Can You Spare a Dime? (1975)",Documentary
2982,"Guardian, The (1990)",Horror|Thriller
2983,"Ipcress File, The (1965)",Thriller
2984,On Any Sunday (1971),Documentary
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
2988,Melvin and Howard (1980),Drama
2989,For Your Eyes Only (1981),Action|Adventure|Thriller
2990,Licence to Kill (1989),Action|Adventure|Thriller
2991,Live and Let Die (1973),Action|Adventure|Thriller
2992,Rawhead Rex (1986),Horror|Thriller
2993,Thunderball (1965),Action|Adventure|Thriller
2995,House on Haunted Hill (1999),Horror|Thriller
2996,Music of the Heart (1999),Drama
2997,Being John Malkovich (1999),Comedy|Drama|Fantasy
2998,Dreaming of Joseph Lees (1999),Drama|Romance
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
3001,"Suburbans, The (1999)",Drama
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary
3003,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War
3004,"Bachelor, The (1999)",Comedy|Romance
3005,"Bone Collector, The (1999)",Thriller
3006,"Insider, The (1999)",Drama|Thriller
3007,American Movie (1999),Documentary
3008,Last Night (1998),Drama|Sci-Fi
3010,Rosetta (1999),Drama
3011,"They Shoot Horses, Don't They? (1969)",Drama
3013,Bride of Re-Animator (1990),Comedy|Horror
3015,Coma (1978),Thriller
3016,Creepshow (1982),Horror
3017,Creepshow 2 (1987),Horror
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi
3019,Drugstore Cowboy (1989),Crime|Drama
3020,Falling Down (1993),Action|Drama
3021,"Funhouse, The (1981)",Horror
3022,"General, The (1926)",Comedy|War
3024,Piranha (1978),Horror|Sci-Fi
3025,Rough Night in Jericho (1967),Western
3028,"Taming of the Shrew, The (1967)",Comedy
3029,Nighthawks (1981),Action|Drama
3030,Yojimbo (1961),Action|Adventure
3031,Repossessed (1990),Comedy
3032,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller
3033,Spaceballs (1987),Comedy|Sci-Fi
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
3035,Mister Roberts (1955),Comedy|Drama|War
3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama
3037,Little Big Man (1970),Western
3038,"Face in the Crowd, A (1957)",Drama
3039,Trading Places (1983),Comedy
3040,Meatballs (1979),Comedy
3041,Meatballs Part II (1984),Comedy
3042,Meatballs III (1987),Comedy
3043,Meatballs 4 (1992),Comedy
3044,Dead Again (1991),Mystery|Romance|Thriller
3045,Peter's Friends (1992),Comedy|Drama
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance
3047,Experience Preferred... But Not Essential (1982),Drama
3048,Under the Rainbow (1981),Comedy
3051,Anywhere But Here (1999),Comedy|Drama
3052,Dogma (1999),Adventure|Comedy|Fantasy
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi
3055,Felicia's Journey (1999),Thriller
3057,Where's Marlowe? (1998),Comedy
3060,"Commitments, The (1991)",Comedy|Drama|Musical
3061,Holiday Inn (1942),Comedy|Musical
3062,"Longest Day, The (1962)",Action|Drama|War
3063,Poison Ivy (1992),Drama|Thriller
3064,Poison Ivy: New Seduction (1997),Drama|Thriller
3066,Tora! Tora! Tora! (1970),Action|Drama|War
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama
3068,"Verdict, The (1982)",Drama|Mystery
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
3071,Stand and Deliver (1988),Comedy|Drama
3072,Moonstruck (1987),Comedy|Romance
3074,Jeremiah Johnson (1972),Western
3075,Repulsion (1965),Drama|Horror
3076,Irma la Douce (1963),Comedy
3077,42 Up (1998),Documentary
3078,Liberty Heights (1999),Drama
3079,Mansfield Park (1999),Comedy|Drama|Romance
3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
3083,All About My Mother (Todo sobre mi madre) (1999),Drama
3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical
3087,Scrooged (1988),Comedy|Fantasy|Romance
3088,Harvey (1950),Comedy|Fantasy
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
3090,Matewan (1987),Drama
3091,Kagemusha (1980),Drama|War
3093,McCabe & Mrs. Miller (1971),Drama|Western
3094,Maurice (1987),Drama|Romance
3095,"Grapes of Wrath, The (1940)",Drama
3096,My Man Godfrey (1957),Comedy
3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance
3098,"Natural, The (1984)",Drama
3099,Shampoo (1975),Comedy|Drama|Romance
3100,"River Runs Through It, A (1992)",Drama
3101,Fatal Attraction (1987),Drama|Thriller
3102,Jagged Edge (1985),Crime|Romance|Thriller
3103,Stanley & Iris (1990),Drama|Romance
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller
3105,Awakenings (1990),Drama|Mystery
3106,Come See the Paradise (1990),Drama|Romance
3107,Backdraft (1991),Action|Drama
3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
3109,"River, The (1984)",Drama
3110,Country (1984),Drama
3111,Places in the Heart (1984),Drama
3112,'night Mother (1986),Drama
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
3115,Flawless (1999),Drama
3116,Miss Julie (1999),Drama
3117,Ride with the Devil (1999),Drama|Romance|War
3118,Tumbleweeds (1999),Drama
3120,"Distinguished Gentleman, The (1992)",Comedy
3121,"Hitch-Hiker, The (1953)",Drama|Film-Noir
3122,Santa Fe Trail (1940),Drama|Romance|Western
3125,"End of the Affair, The (1999)",Drama
3127,Holy Smoke (1999),Comedy|Drama
3128,"Map of the World, A (1999)",Drama
3129,Sweet and Lowdown (1999),Comedy|Drama
3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama
3133,Go West (1925),Comedy|Western
3134,Grand Illusion (La grande illusion) (1937),Drama|War
3135,"Great Santini, The (1979)",Drama
3136,"James Dean Story, The (1957)",Documentary
3138,Stealing Home (1988),Drama
3140,Three Ages (1923),Comedy
3141,"Two Jakes, The (1990)",Drama
3142,U2: Rattle and Hum (1988),Documentary|Musical
3143,Hell in the Pacific (1968),Drama|War
3144,"Glass Bottom Boat, The (1966)",Comedy|Romance
3145,Cradle Will Rock (1999),Drama
3146,Deuce Bigalow: Male Gigolo (1999),Comedy
3147,"Green Mile, The (1999)",Crime|Drama
3148,"Cider House Rules, The (1999)",Drama
3150,"War Zone, The (1999)",Drama|Thriller
3152,"Last Picture Show, The (1971)",Drama
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
3155,Anna and the King (1999),Drama|Romance
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi
3157,Stuart Little (1999),Children|Comedy|Fantasy
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
3160,Magnolia (1999),Drama
3161,Onegin (1999),Drama|Romance
3163,Topsy-Turvy (1999),Comedy|Drama|Musical
3165,Boiling Point (1993),Action|Drama
3166,Brenda Starr (1989),Adventure
3167,Carnal Knowledge (1971),Comedy|Drama
3168,Easy Rider (1969),Adventure|Drama
3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller
3171,Room at the Top (1959),Drama
3173,Any Given Sunday (1999),Drama
3174,Man on the Moon (1999),Comedy|Drama
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
3177,Next Friday (2000),Comedy
3178,"Hurricane, The (1999)",Drama
3179,Angela's Ashes (1999),Drama
3180,Play it to the Bone (1999),Comedy|Drama
3181,Titus (1999),Drama
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
3183,"Third Miracle, The (1999)",Drama
3185,Snow Falling on Cedars (1999),Drama
3186,"Girl, Interrupted (1999)",Drama
3188,"Life and Times of Hank Greenberg, The (1998)",Documentary
3189,My Dog Skip (1999),Children|Drama
3190,Supernova (2000),Adventure|Sci-Fi|Thriller
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama
3194,"Way We Were, The (1973)",Drama|Romance
3196,Stalag 17 (1953),Drama|War
3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller
3198,Papillon (1973),Crime|Drama
3199,Pal Joey (1957),Comedy|Drama|Musical|Romance
3200,"Last Detail, The (1973)",Comedy|Drama
3201,Five Easy Pieces (1970),Drama
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama|Horror
3203,Dead Calm (1989),Thriller
3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller
3205,Black Sunday (La maschera del demonio) (1960),Horror
3206,Against All Odds (1984),Romance
3207,"Snows of Kilimanjaro, The (1952)",Adventure
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
3211,"Cry in the Dark, A (1988)",Drama
3213,Batman: Mask of the Phantasm (1993),Animation|Children
3214,American Flyers (1985),Drama
3216,"Vampyros Lesbos (Vampiras, Las) (1971)",Fantasy|Horror|Thriller
3217,"Star Is Born, A (1937)",Drama
3218,Poison (1991),Drama
3219,Pacific Heights (1990),Mystery|Thriller
3221,"Draughtsman's Contract, The (1982)",Drama
3223,"Zed & Two Noughts, A (1985)",Drama
3224,Woman in the Dunes (Suna no onna) (1964),Drama
3225,Down to You (2000),Comedy|Romance
3232,Seven Chances (1925),Comedy
3235,Where the Buffalo Roam (1980),Comedy
3238,Eye of the Beholder (1999),Thriller
3239,Isn't She Great? (2000),Comedy
3240,"Big Tease, The (1999)",Comedy
3241,"Cup, The (Phörpa) (1999)",Comedy
3243,Encino Man (1992),Comedy
3244,"Goodbye Girl, The (1977)",Comedy|Romance
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
3246,Malcolm X (1992),Drama
3247,Sister Act (1992),Comedy|Crime
3248,Sister Act 2: Back in the Habit (1993),Comedy
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller
3250,Alive (1993),Drama
3251,Agnes of God (1985),Drama|Mystery
3252,Scent of a Woman (1992),Drama
3253,Wayne's World (1992),Comedy
3254,Wayne's World 2 (1993),Comedy
3255,"League of Their Own, A (1992)",Comedy|Drama
3256,Patriot Games (1992),Action|Crime|Drama|Thriller
3257,"Bodyguard, The (1992)",Drama|Romance|Thriller
3258,Death Becomes Her (1992),Comedy|Fantasy
3259,Far and Away (1992),Adventure|Drama|Romance
3260,Howards End (1992),Drama
3261,Singles (1992),Comedy|Drama|Romance
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
3263,White Men Can't Jump (1992),Comedy|Drama
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy
3269,Forever Young (1992),Drama|Romance|Sci-Fi
